seed,branch,family,observed_delta,expected_linear_delta,interaction_residual
44,mix_s060_c020_r020,clustering,-0.044040000000000024,-0.061240300000000004,0.01720029999999998
44,mix_s060_c040_r000,clustering,-0.0418385,-0.0700873,0.028248800000000004
44,mix_s080_c000_r020,clustering,-0.04559450000000001,-0.05157440000000001,0.005979900000000003
44,mix_s080_c020_r000,clustering,-0.04091500000000001,-0.060421400000000014,0.019506400000000007
44,mix_s100_c000_r000,clustering,-0.05075550000000001,-0.05075550000000001,0.0
44,mix_s033_c033_r033,clustering,-0.051565,-0.06823016666666668,0.016665166666666675
44,mix_s000_c000_r100,retrieval,-0.004772499999999971,-0.004772499999999971,0.0
44,mix_s000_c020_r080,retrieval,-0.00961499999999997,-0.05271749999999997,0.0431025
44,mix_s000_c040_r060,retrieval,-0.02236749999999997,-0.10066249999999997,0.078295
44,mix_s000_c060_r040,retrieval,-0.04843249999999999,-0.14860749999999998,0.10017499999999999
44,mix_s000_c080_r020,retrieval,-0.09012249999999998,-0.1965525,0.10643000000000001
44,mix_s000_c100_r000,retrieval,-0.24449749999999998,-0.24449749999999998,0.0
44,mix_s020_c000_r080,retrieval,0.002255000000000007,-0.012476999999999976,0.014731999999999983
44,mix_s020_c020_r060,retrieval,-0.006375000000000006,-0.06042199999999998,0.05404699999999998
44,mix_s020_c040_r040,retrieval,-0.032647499999999996,-0.10836699999999998,0.07571949999999998
44,mix_s020_c060_r020,retrieval,-0.07457749999999999,-0.15631199999999998,0.08173449999999999
44,mix_s020_c080_r000,retrieval,-0.18523249999999997,-0.204257,0.019024500000000027
44,mix_s040_c000_r060,retrieval,0.0026499999999999996,-0.02018149999999998,0.02283149999999998
44,mix_s040_c020_r040,retrieval,-0.017262499999999986,-0.06812649999999998,0.05086399999999999
44,mix_s040_c040_r020,retrieval,-0.05647249999999998,-0.1160715,0.05959900000000001
44,mix_s040_c060_r000,retrieval,-0.1227325,-0.16401649999999998,0.04128399999999999
44,mix_s060_c000_r040,retrieval,-0.006739999999999968,-0.027885999999999977,0.02114600000000001
44,mix_s060_c020_r020,retrieval,-0.03323749999999999,-0.07583099999999998,0.04259349999999999
44,mix_s060_c040_r000,retrieval,-0.09484,-0.12377599999999998,0.02893599999999999
44,mix_s080_c000_r020,retrieval,-0.02470249999999999,-0.03559049999999999,0.010888000000000002
44,mix_s080_c020_r000,retrieval,-0.06561999999999998,-0.08353549999999998,0.0179155
44,mix_s100_c000_r000,retrieval,-0.043294999999999986,-0.043294999999999986,0.0
44,mix_s033_c033_r033,retrieval,-0.03296499999999998,-0.09752166666666663,0.06455666666666665
